id,soil_type,fertilizer_type,climate,humidity_level,pest_disease_management,plant_time,crop_harvested,water_temperature,harvest_colour,seed_supplier,season,distance_to_retailer,harvest_yield
2478,Loamy,Organic,Temperate,84,Chemical Control - Synthetic Pesticides,Autumn,Potato,22C,Well-Done,GreenFields,Spring,128km,79%
2479,Saline,Organic,Tropical,66,Chemical Control - Synthetic Pesticides,Early Spring,Lettuce,27C,Medium,AgriSeeds Co.,Spring,134km,25%
2480,Loamy,Organic,Tropical,74,Biological Control - Predatory Insects,Late Summer,Wheat,31C,Medium-Well,GreenFields,Winter,130km,37%
2481,Clay,Chemical,Tropical,61,Integrated Pest Management,Early Spring,Lettuce,34C,Medium,CropLife Solutions,Summer,128km,61%
2482,Saline,Organic,Temperate,79,Biological Control - Predatory Insects,Late Spring,Potato,31C,Medium-Well,CropLife Solutions,Winter,128km,85%
2483,Sandy,Compost,Temperate,85,Integrated Pest Management,Early Summer,Corn,20C,Overdone,CropLife Solutions,Autumn,129km,92%
2484,Saline,Organic,Temperate,67,Chemical Control - Organic Pesticides,Early Summer,Potato,21C,Medium-Rare,AgriSeeds Co.,Autumn,134km,50%
2485,Loamy,Organic,Arid,72,Biological Control - Predatory Insects,Winter,Carrot,33C,Medium,FarmGrow Inc.,Autumn,133km,71%
2486,Sandy,Chemical,Tropical,75,Chemical Control - Synthetic Pesticides,Autumn,Carrot,31C,Well-Done,AgriSeeds Co.,Winter,132km,51%
2487,Saline,Organic,Temperate,65,Chemical Control - Organic Pesticides,Early Summer,Tomato,31C,Overdone,FarmGrow Inc.,Winter,132km,80%
2488,Loamy,Chemical,Arid,72,Integrated Pest Management,Early Summer,Carrot,23C,Medium,GreenFields,Winter,133km,98%
2489,Clay,Chemical,Tropical,77,Biological Control - Predatory Insects,Autumn,Tomato,24C,Well-Done,CropLife Solutions,Winter,133km,48%
2490,Loamy,Organic,Tropical,74,Integrated Pest Management,Autumn,Carrot,33C,Rare,CropLife Solutions,Winter,132km,97%
2491,Sandy,Chemical,Arid,75,Integrated Pest Management,Early Spring,Potato,32C,Medium-Rare,AgriSeeds Co.,Autumn,128km,21%
2492,Loamy,Organic,Temperate,74,Biological Control - Predatory Insects,Late Spring,Lettuce,30C,Medium-Rare,FarmGrow Inc.,Spring,130km,100%
2493,Loamy,Chemical,Tropical,76,Integrated Pest Management,Early Spring,Carrot,32C,Medium-Well,AgriSeeds Co.,Spring,132km,53%
2494,Saline,Compost,Arid,63,Biological Control - Predatory Insects,Winter,Potato,29C,Well-Done,FarmGrow Inc.,Summer,134km,47%
2495,Clay,Organic,Temperate,77,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,23C,Well-Done,AgriSeeds Co.,Winter,128km,41%
2496,Clay,Chemical,Arid,81,Integrated Pest Management,Late Spring,Wheat,20C,Medium,GreenFields,Summer,129km,85%
2497,Clay,Chemical,Arid,79,Chemical Control - Synthetic Pesticides,Late Spring,Potato,28C,Medium,FarmGrow Inc.,Summer,128km,58%
2498,Saline,Compost,Arid,75,Chemical Control - Synthetic Pesticides,Late Spring,Corn,26C,Medium-Well,FarmGrow Inc.,Spring,133km,26%
2499,Sandy,Chemical,Tropical,76,Integrated Pest Management,Autumn,Potato,32C,Medium-Rare,CropLife Solutions,Autumn,134km,22%
2500,Sandy,Compost,Arid,85,Integrated Pest Management,Winter,Potato,30C,Medium-Well,CropLife Solutions,Summer,132km,56%
2501,Sandy,Organic,Tropical,67,Integrated Pest Management,Late Summer,Carrot,27C,Overdone,CropLife Solutions,Summer,131km,95%
2502,Saline,Compost,Tropical,78,Biological Control - Predatory Insects,Early Spring,Carrot,29C,Medium-Well,FarmGrow Inc.,Summer,133km,42%
2503,Sandy,Chemical,Temperate,73,Chemical Control - Organic Pesticides,Winter,Wheat,24C,Well-Done,FarmGrow Inc.,Spring,129km,50%
2504,Clay,Compost,Temperate,76,Integrated Pest Management,Autumn,Tomato,29C,Medium,AgriSeeds Co.,Spring,132km,94%
2505,Sandy,Compost,Tropical,82,Biological Control - Predatory Insects,Winter,Corn,23C,Well-Done,GreenFields,Summer,134km,39%
2506,Clay,Compost,Arid,71,Chemical Control - Organic Pesticides,Early Summer,Wheat,28C,Medium-Rare,FarmGrow Inc.,Winter,130km,79%
2507,Loamy,Organic,Tropical,60,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,20C,Medium,GreenFields,Autumn,130km,63%
2508,Clay,Compost,Temperate,60,Integrated Pest Management,Early Spring,Lettuce,31C,Medium-Well,CropLife Solutions,Summer,132km,74%
2509,Clay,Organic,Tropical,66,Integrated Pest Management,Winter,Wheat,23C,Overdone,AgriSeeds Co.,Summer,130km,57%
2510,Clay,Chemical,Arid,72,Integrated Pest Management,Late Summer,Potato,29C,Rare,CropLife Solutions,Autumn,131km,52%
2511,Loamy,Compost,Temperate,81,Integrated Pest Management,Early Spring,Corn,34C,Medium,GreenFields,Spring,134km,47%
2512,Loamy,Chemical,Temperate,85,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,25C,Overdone,FarmGrow Inc.,Winter,133km,48%
2513,Saline,Chemical,Tropical,77,Integrated Pest Management,Winter,Tomato,20C,Overdone,CropLife Solutions,Autumn,133km,59%
2514,Loamy,Compost,Tropical,82,Integrated Pest Management,Early Spring,Potato,34C,Medium,FarmGrow Inc.,Summer,134km,47%
2515,Sandy,Compost,Temperate,77,Integrated Pest Management,Early Spring,Tomato,29C,Rare,AgriSeeds Co.,Winter,128km,87%
2516,Saline,Chemical,Temperate,67,Chemical Control - Organic Pesticides,Late Summer,Potato,20C,Overdone,GreenFields,Spring,132km,35%
2517,Saline,Compost,Tropical,78,Chemical Control - Organic Pesticides,Late Summer,Corn,31C,Medium-Well,AgriSeeds Co.,Summer,128km,49%
2518,Clay,Organic,Temperate,60,Integrated Pest Management,Autumn,Carrot,29C,Overdone,AgriSeeds Co.,Winter,129km,41%
2519,Sandy,Chemical,Temperate,81,Chemical Control - Organic Pesticides,Late Summer,Wheat,29C,Overdone,CropLife Solutions,Winter,130km,78%
2520,Sandy,Compost,Arid,68,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,32C,Rare,AgriSeeds Co.,Winter,132km,94%
2521,Clay,Chemical,Arid,74,Chemical Control - Organic Pesticides,Autumn,Potato,22C,Rare,GreenFields,Spring,129km,72%
2522,Loamy,Organic,Arid,81,Integrated Pest Management,Late Spring,Tomato,30C,Medium-Rare,GreenFields,Spring,134km,34%
2523,Loamy,Organic,Tropical,75,Biological Control - Predatory Insects,Early Summer,Lettuce,24C,Well-Done,GreenFields,Summer,131km,95%
2524,Saline,Compost,Arid,82,Integrated Pest Management,Early Spring,Tomato,30C,Well-Done,CropLife Solutions,Winter,128km,88%
2525,Saline,Chemical,Arid,64,Chemical Control - Synthetic Pesticides,Late Summer,Potato,24C,Medium-Well,GreenFields,Winter,128km,77%
2526,Clay,Chemical,Temperate,83,Chemical Control - Organic Pesticides,Autumn,Carrot,28C,Medium,FarmGrow Inc.,Spring,132km,91%
2527,Sandy,Chemical,Arid,80,Chemical Control - Synthetic Pesticides,Early Summer,Corn,22C,Medium,CropLife Solutions,Winter,134km,92%
2528,Clay,Chemical,Temperate,78,Biological Control - Predatory Insects,Winter,Wheat,24C,Medium,FarmGrow Inc.,Autumn,133km,24%
2529,Saline,Compost,Arid,74,Integrated Pest Management,Winter,Wheat,29C,Medium,FarmGrow Inc.,Spring,134km,76%
2530,Sandy,Organic,Tropical,70,Integrated Pest Management,Autumn,Tomato,31C,Medium,GreenFields,Winter,134km,44%
2531,Sandy,Chemical,Temperate,76,Chemical Control - Organic Pesticides,Early Summer,Tomato,22C,Medium-Well,FarmGrow Inc.,Summer,128km,80%
2532,Saline,Organic,Temperate,84,Biological Control - Predatory Insects,Early Spring,Potato,34C,Medium,CropLife Solutions,Summer,131km,49%
2533,Sandy,Compost,Tropical,65,Chemical Control - Organic Pesticides,Early Summer,Carrot,33C,Rare,FarmGrow Inc.,Winter,128km,86%
2534,Sandy,Compost,Temperate,79,Chemical Control - Organic Pesticides,Winter,Corn,31C,Well-Done,FarmGrow Inc.,Spring,132km,65%
2535,Loamy,Chemical,Tropical,73,Biological Control - Predatory Insects,Autumn,Potato,22C,Medium-Well,CropLife Solutions,Autumn,128km,50%
2536,Saline,Chemical,Arid,75,Chemical Control - Organic Pesticides,Autumn,Wheat,29C,Medium-Rare,GreenFields,Winter,129km,97%
2537,Loamy,Organic,Tropical,64,Chemical Control - Synthetic Pesticides,Early Summer,Potato,30C,Medium,AgriSeeds Co.,Summer,129km,23%
2538,Clay,Chemical,Temperate,64,Chemical Control - Organic Pesticides,Late Spring,Tomato,25C,Medium,GreenFields,Autumn,130km,33%
2539,Sandy,Organic,Arid,67,Biological Control - Predatory Insects,Autumn,Potato,21C,Rare,FarmGrow Inc.,Autumn,129km,65%
2540,Saline,Chemical,Temperate,60,Chemical Control - Synthetic Pesticides,Winter,Lettuce,25C,Medium-Rare,FarmGrow Inc.,Summer,130km,70%
2541,Saline,Compost,Tropical,68,Chemical Control - Synthetic Pesticides,Autumn,Corn,34C,Overdone,GreenFields,Winter,134km,81%
2542,Clay,Compost,Temperate,61,Chemical Control - Organic Pesticides,Late Spring,Lettuce,30C,Medium-Well,GreenFields,Autumn,128km,27%
2543,Sandy,Chemical,Tropical,81,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,31C,Rare,CropLife Solutions,Autumn,131km,67%
2544,Loamy,Organic,Arid,65,Chemical Control - Organic Pesticides,Autumn,Lettuce,33C,Medium-Rare,GreenFields,Summer,132km,50%
2545,Saline,Organic,Tropical,64,Integrated Pest Management,Early Spring,Corn,21C,Well-Done,FarmGrow Inc.,Summer,131km,38%
2546,Sandy,Organic,Temperate,67,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,32C,Medium-Rare,AgriSeeds Co.,Winter,134km,78%
2547,Saline,Compost,Temperate,73,Biological Control - Predatory Insects,Late Summer,Tomato,23C,Medium,GreenFields,Winter,132km,56%
2548,Saline,Organic,Tropical,72,Chemical Control - Organic Pesticides,Early Spring,Carrot,25C,Medium,AgriSeeds Co.,Autumn,134km,47%
2549,Sandy,Chemical,Temperate,85,Chemical Control - Synthetic Pesticides,Early Summer,Corn,33C,Medium,AgriSeeds Co.,Winter,128km,78%
2550,Clay,Organic,Tropical,60,Integrated Pest Management,Winter,Carrot,22C,Medium,CropLife Solutions,Winter,134km,64%
2551,Clay,Compost,Tropical,69,Chemical Control - Synthetic Pesticides,Early Spring,Potato,30C,Well-Done,FarmGrow Inc.,Summer,131km,87%
2552,Loamy,Chemical,Tropical,85,Biological Control - Predatory Insects,Late Spring,Wheat,30C,Medium,AgriSeeds Co.,Spring,129km,45%
2553,Loamy,Compost,Arid,74,Integrated Pest Management,Late Summer,Wheat,22C,Medium,AgriSeeds Co.,Summer,131km,73%
2554,Loamy,Organic,Arid,79,Integrated Pest Management,Winter,Tomato,23C,Overdone,AgriSeeds Co.,Spring,133km,31%
2555,Saline,Compost,Tropical,76,Chemical Control - Organic Pesticides,Early Summer,Carrot,29C,Overdone,FarmGrow Inc.,Spring,129km,73%
2556,Clay,Organic,Arid,61,Chemical Control - Organic Pesticides,Winter,Carrot,34C,Medium,FarmGrow Inc.,Summer,133km,51%
2557,Sandy,Chemical,Temperate,83,Chemical Control - Synthetic Pesticides,Early Spring,Corn,26C,Medium-Rare,CropLife Solutions,Winter,132km,93%
2558,Clay,Organic,Arid,74,Biological Control - Predatory Insects,Winter,Tomato,20C,Medium-Well,CropLife Solutions,Autumn,133km,48%
2559,Clay,Compost,Temperate,82,Chemical Control - Synthetic Pesticides,Autumn,Carrot,32C,Well-Done,AgriSeeds Co.,Summer,129km,41%
2560,Sandy,Organic,Temperate,70,Chemical Control - Synthetic Pesticides,Autumn,Potato,29C,Overdone,GreenFields,Autumn,131km,27%
2561,Loamy,Chemical,Temperate,80,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,22C,Overdone,FarmGrow Inc.,Spring,132km,48%
2562,Clay,Compost,Arid,71,Biological Control - Predatory Insects,Autumn,Wheat,24C,Medium-Well,FarmGrow Inc.,Summer,132km,33%
2563,Clay,Organic,Arid,70,Chemical Control - Organic Pesticides,Autumn,Potato,34C,Medium-Rare,CropLife Solutions,Summer,132km,97%
2564,Sandy,Compost,Tropical,67,Biological Control - Predatory Insects,Autumn,Tomato,24C,Well-Done,GreenFields,Spring,134km,27%
2565,Sandy,Compost,Arid,67,Integrated Pest Management,Early Spring,Wheat,28C,Overdone,CropLife Solutions,Spring,128km,43%
2566,Loamy,Compost,Arid,74,Integrated Pest Management,Winter,Lettuce,34C,Medium-Rare,CropLife Solutions,Autumn,132km,95%
2567,Sandy,Compost,Temperate,63,Biological Control - Predatory Insects,Early Summer,Corn,34C,Medium,CropLife Solutions,Winter,133km,61%
2568,Sandy,Chemical,Arid,63,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,34C,Medium-Rare,AgriSeeds Co.,Autumn,132km,72%
2569,Clay,Organic,Tropical,77,Chemical Control - Synthetic Pesticides,Autumn,Potato,28C,Well-Done,GreenFields,Winter,134km,53%
2570,Clay,Organic,Temperate,81,Integrated Pest Management,Early Spring,Corn,21C,Rare,GreenFields,Spring,129km,27%
2571,Sandy,Chemical,Tropical,60,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,33C,Medium,AgriSeeds Co.,Summer,132km,50%
2572,Sandy,Compost,Arid,70,Chemical Control - Organic Pesticides,Late Spring,Lettuce,20C,Well-Done,AgriSeeds Co.,Summer,130km,27%
2573,Saline,Compost,Tropical,79,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,20C,Well-Done,AgriSeeds Co.,Spring,131km,65%
2574,Sandy,Compost,Tropical,64,Chemical Control - Organic Pesticides,Early Summer,Tomato,32C,Medium,GreenFields,Autumn,133km,77%
2575,Loamy,Organic,Arid,74,Biological Control - Predatory Insects,Late Spring,Wheat,28C,Medium-Well,CropLife Solutions,Autumn,134km,92%
2576,Loamy,Chemical,Tropical,64,Integrated Pest Management,Late Summer,Lettuce,33C,Medium-Rare,GreenFields,Autumn,134km,31%
2577,Clay,Organic,Temperate,75,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,23C,Well-Done,FarmGrow Inc.,Spring,132km,25%
2578,Sandy,Chemical,Tropical,60,Integrated Pest Management,Early Summer,Wheat,22C,Overdone,CropLife Solutions,Spring,131km,39%
2579,Loamy,Organic,Arid,61,Biological Control - Predatory Insects,Autumn,Potato,20C,Well-Done,FarmGrow Inc.,Autumn,129km,85%
2580,Clay,Compost,Temperate,79,Integrated Pest Management,Early Spring,Wheat,24C,Medium-Well,CropLife Solutions,Summer,130km,49%
2581,Saline,Chemical,Tropical,80,Chemical Control - Organic Pesticides,Late Spring,Tomato,22C,Medium-Well,AgriSeeds Co.,Autumn,134km,70%
2582,Sandy,Chemical,Tropical,68,Integrated Pest Management,Early Spring,Potato,22C,Overdone,GreenFields,Summer,133km,32%
2583,Clay,Organic,Temperate,72,Biological Control - Predatory Insects,Early Spring,Wheat,29C,Overdone,FarmGrow Inc.,Autumn,134km,41%
2584,Clay,Compost,Temperate,60,Chemical Control - Organic Pesticides,Late Spring,Wheat,24C,Medium-Rare,AgriSeeds Co.,Winter,134km,84%
2585,Loamy,Chemical,Tropical,84,Integrated Pest Management,Autumn,Corn,30C,Overdone,GreenFields,Spring,132km,76%
2586,Loamy,Organic,Arid,73,Integrated Pest Management,Early Spring,Tomato,21C,Well-Done,CropLife Solutions,Autumn,128km,100%
2587,Loamy,Organic,Tropical,82,Integrated Pest Management,Late Summer,Tomato,23C,Medium-Well,GreenFields,Winter,131km,48%
2588,Saline,Compost,Tropical,82,Chemical Control - Synthetic Pesticides,Early Summer,Corn,28C,Well-Done,GreenFields,Summer,133km,32%
2589,Clay,Organic,Tropical,68,Chemical Control - Synthetic Pesticides,Early Summer,Wheat,20C,Rare,GreenFields,Spring,131km,62%
2590,Loamy,Chemical,Arid,66,Integrated Pest Management,Autumn,Corn,26C,Medium-Well,CropLife Solutions,Autumn,133km,67%
2591,Saline,Compost,Temperate,68,Biological Control - Predatory Insects,Early Spring,Lettuce,28C,Rare,AgriSeeds Co.,Winter,133km,39%
2592,Saline,Chemical,Temperate,79,Chemical Control - Organic Pesticides,Early Summer,Lettuce,24C,Well-Done,CropLife Solutions,Spring,131km,67%
2593,Saline,Compost,Temperate,83,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,29C,Medium,FarmGrow Inc.,Spring,133km,81%
2594,Sandy,Organic,Temperate,65,Chemical Control - Synthetic Pesticides,Autumn,Wheat,32C,Rare,AgriSeeds Co.,Winter,131km,85%
2595,Sandy,Chemical,Tropical,80,Chemical Control - Organic Pesticides,Winter,Potato,31C,Well-Done,GreenFields,Autumn,131km,36%
2596,Clay,Organic,Arid,67,Integrated Pest Management,Late Spring,Wheat,21C,Medium,AgriSeeds Co.,Spring,129km,68%
2597,Sandy,Organic,Temperate,66,Chemical Control - Organic Pesticides,Autumn,Tomato,26C,Well-Done,GreenFields,Winter,131km,41%
2598,Sandy,Organic,Tropical,60,Chemical Control - Synthetic Pesticides,Late Spring,Potato,33C,Medium-Well,GreenFields,Winter,129km,88%
2599,Sandy,Chemical,Tropical,69,Chemical Control - Synthetic Pesticides,Late Spring,Potato,26C,Medium-Rare,FarmGrow Inc.,Winter,130km,87%
2600,Loamy,Compost,Tropical,65,Integrated Pest Management,Autumn,Potato,31C,Medium,CropLife Solutions,Spring,129km,89%
2601,Clay,Compost,Tropical,63,Integrated Pest Management,Autumn,Tomato,32C,Well-Done,GreenFields,Spring,129km,31%
2602,Sandy,Organic,Tropical,63,Integrated Pest Management,Autumn,Tomato,20C,Overdone,AgriSeeds Co.,Summer,134km,90%
2603,Sandy,Chemical,Arid,63,Chemical Control - Organic Pesticides,Early Summer,Tomato,28C,Medium-Rare,GreenFields,Winter,133km,50%
2604,Loamy,Compost,Temperate,81,Chemical Control - Organic Pesticides,Late Summer,Wheat,22C,Medium-Well,GreenFields,Spring,132km,30%
2605,Loamy,Compost,Temperate,62,Chemical Control - Organic Pesticides,Early Summer,Tomato,32C,Overdone,FarmGrow Inc.,Summer,132km,70%
2606,Loamy,Chemical,Tropical,73,Integrated Pest Management,Late Summer,Tomato,24C,Rare,AgriSeeds Co.,Winter,132km,48%
2607,Sandy,Compost,Temperate,77,Chemical Control - Organic Pesticides,Late Spring,Corn,25C,Overdone,FarmGrow Inc.,Summer,134km,82%
2608,Clay,Compost,Arid,80,Biological Control - Predatory Insects,Late Summer,Tomato,20C,Overdone,AgriSeeds Co.,Spring,128km,77%
2609,Clay,Chemical,Arid,72,Integrated Pest Management,Late Spring,Lettuce,26C,Medium-Rare,FarmGrow Inc.,Summer,129km,59%
2610,Clay,Organic,Arid,81,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,26C,Well-Done,CropLife Solutions,Summer,129km,46%
2611,Loamy,Chemical,Tropical,84,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,24C,Medium-Rare,CropLife Solutions,Summer,128km,52%
2612,Clay,Compost,Arid,60,Biological Control - Predatory Insects,Autumn,Carrot,31C,Medium-Rare,FarmGrow Inc.,Summer,129km,73%
2613,Saline,Compost,Arid,61,Biological Control - Predatory Insects,Late Summer,Wheat,28C,Well-Done,AgriSeeds Co.,Summer,134km,68%
2614,Saline,Organic,Arid,73,Biological Control - Predatory Insects,Late Spring,Lettuce,29C,Rare,FarmGrow Inc.,Winter,131km,96%
2615,Loamy,Compost,Tropical,77,Integrated Pest Management,Late Summer,Corn,22C,Well-Done,GreenFields,Winter,129km,82%
2616,Saline,Chemical,Temperate,62,Chemical Control - Organic Pesticides,Late Spring,Lettuce,32C,Medium-Rare,AgriSeeds Co.,Spring,130km,94%
2617,Sandy,Compost,Temperate,69,Biological Control - Predatory Insects,Autumn,Lettuce,21C,Well-Done,CropLife Solutions,Summer,132km,33%
2618,Sandy,Chemical,Tropical,79,Integrated Pest Management,Autumn,Lettuce,22C,Rare,FarmGrow Inc.,Autumn,130km,42%
2619,Sandy,Compost,Arid,63,Biological Control - Predatory Insects,Autumn,Potato,22C,Rare,GreenFields,Summer,128km,64%
2620,Clay,Chemical,Tropical,81,Integrated Pest Management,Autumn,Wheat,28C,Medium-Well,AgriSeeds Co.,Winter,133km,60%
2621,Clay,Compost,Tropical,84,Biological Control - Predatory Insects,Winter,Carrot,33C,Medium-Rare,GreenFields,Summer,128km,88%
2622,Sandy,Compost,Tropical,62,Integrated Pest Management,Autumn,Potato,31C,Medium-Well,CropLife Solutions,Autumn,129km,86%
2623,Clay,Compost,Tropical,61,Chemical Control - Synthetic Pesticides,Winter,Lettuce,34C,Medium-Rare,AgriSeeds Co.,Spring,132km,26%
2624,Clay,Compost,Arid,83,Integrated Pest Management,Autumn,Carrot,32C,Well-Done,AgriSeeds Co.,Summer,131km,46%
2625,Loamy,Compost,Arid,70,Biological Control - Predatory Insects,Late Spring,Tomato,20C,Rare,FarmGrow Inc.,Autumn,130km,29%
2626,Loamy,Organic,Temperate,75,Chemical Control - Organic Pesticides,Late Summer,Carrot,31C,Medium-Rare,AgriSeeds Co.,Autumn,130km,72%
2627,Clay,Chemical,Tropical,73,Chemical Control - Organic Pesticides,Late Summer,Tomato,33C,Medium,CropLife Solutions,Autumn,131km,58%
2628,Clay,Compost,Tropical,79,Chemical Control - Organic Pesticides,Winter,Potato,22C,Medium-Rare,CropLife Solutions,Winter,134km,68%
2629,Saline,Chemical,Temperate,65,Integrated Pest Management,Early Summer,Lettuce,34C,Well-Done,CropLife Solutions,Autumn,131km,22%
2630,Loamy,Organic,Temperate,80,Chemical Control - Synthetic Pesticides,Winter,Carrot,22C,Rare,CropLife Solutions,Winter,131km,100%
2631,Saline,Chemical,Tropical,66,Chemical Control - Organic Pesticides,Winter,Wheat,27C,Well-Done,AgriSeeds Co.,Autumn,130km,61%
2632,Sandy,Chemical,Temperate,71,Chemical Control - Synthetic Pesticides,Early Spring,Tomato,29C,Overdone,GreenFields,Summer,129km,70%
2633,Saline,Chemical,Temperate,75,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,26C,Rare,CropLife Solutions,Summer,128km,72%
2634,Sandy,Organic,Temperate,77,Biological Control - Predatory Insects,Late Summer,Potato,25C,Overdone,AgriSeeds Co.,Autumn,134km,68%
2635,Sandy,Compost,Tropical,61,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,24C,Well-Done,FarmGrow Inc.,Spring,129km,62%
2636,Sandy,Compost,Tropical,74,Biological Control - Predatory Insects,Late Spring,Lettuce,23C,Medium,FarmGrow Inc.,Winter,129km,21%
2637,Clay,Compost,Tropical,71,Biological Control - Predatory Insects,Winter,Tomato,31C,Rare,CropLife Solutions,Autumn,130km,22%
2638,Saline,Compost,Arid,74,Chemical Control - Organic Pesticides,Autumn,Lettuce,27C,Rare,FarmGrow Inc.,Autumn,129km,75%
2639,Clay,Chemical,Arid,71,Integrated Pest Management,Late Spring,Potato,20C,Medium-Rare,GreenFields,Winter,128km,20%
2640,Clay,Organic,Temperate,73,Biological Control - Predatory Insects,Autumn,Lettuce,33C,Overdone,CropLife Solutions,Summer,132km,47%
2641,Sandy,Chemical,Tropical,63,Chemical Control - Synthetic Pesticides,Winter,Tomato,21C,Medium-Well,GreenFields,Spring,129km,60%
2642,Loamy,Compost,Tropical,78,Chemical Control - Organic Pesticides,Late Spring,Potato,23C,Rare,AgriSeeds Co.,Autumn,130km,66%
2643,Saline,Chemical,Tropical,80,Integrated Pest Management,Early Spring,Carrot,33C,Medium,GreenFields,Spring,129km,22%
2644,Saline,Compost,Tropical,68,Chemical Control - Organic Pesticides,Autumn,Tomato,21C,Medium,AgriSeeds Co.,Autumn,128km,81%
2645,Loamy,Organic,Tropical,69,Chemical Control - Synthetic Pesticides,Early Summer,Potato,26C,Overdone,CropLife Solutions,Autumn,129km,96%
2646,Saline,Chemical,Arid,75,Chemical Control - Organic Pesticides,Late Summer,Potato,22C,Rare,GreenFields,Summer,133km,96%
2647,Saline,Chemical,Arid,68,Chemical Control - Synthetic Pesticides,Late Spring,Corn,23C,Overdone,GreenFields,Spring,130km,32%
2648,Loamy,Chemical,Tropical,69,Chemical Control - Organic Pesticides,Early Spring,Corn,20C,Medium-Well,AgriSeeds Co.,Summer,132km,30%
2649,Clay,Organic,Temperate,81,Biological Control - Predatory Insects,Winter,Corn,24C,Overdone,AgriSeeds Co.,Summer,132km,93%
2650,Loamy,Organic,Tropical,83,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,23C,Medium-Rare,GreenFields,Winter,134km,91%
2651,Clay,Compost,Tropical,66,Chemical Control - Organic Pesticides,Late Spring,Potato,30C,Medium-Well,CropLife Solutions,Summer,131km,26%
2652,Loamy,Chemical,Temperate,62,Integrated Pest Management,Late Spring,Carrot,31C,Medium-Well,FarmGrow Inc.,Autumn,132km,57%
2653,Sandy,Organic,Tropical,85,Biological Control - Predatory Insects,Early Summer,Potato,29C,Medium-Rare,GreenFields,Autumn,132km,92%
2654,Sandy,Organic,Tropical,81,Biological Control - Predatory Insects,Late Summer,Wheat,24C,Medium-Rare,GreenFields,Winter,130km,24%
2655,Clay,Compost,Arid,83,Chemical Control - Synthetic Pesticides,Autumn,Carrot,31C,Overdone,FarmGrow Inc.,Spring,128km,82%
2656,Clay,Compost,Tropical,82,Chemical Control - Synthetic Pesticides,Late Summer,Potato,32C,Rare,CropLife Solutions,Winter,128km,42%
2657,Clay,Organic,Arid,60,Chemical Control - Organic Pesticides,Late Spring,Potato,31C,Medium-Well,AgriSeeds Co.,Spring,132km,83%
2658,Loamy,Organic,Tropical,63,Chemical Control - Organic Pesticides,Early Summer,Corn,34C,Medium,CropLife Solutions,Spring,134km,20%
2659,Loamy,Compost,Temperate,85,Chemical Control - Synthetic Pesticides,Late Summer,Lettuce,25C,Well-Done,AgriSeeds Co.,Winter,131km,72%
2660,Loamy,Chemical,Temperate,73,Chemical Control - Organic Pesticides,Winter,Tomato,33C,Medium,GreenFields,Spring,130km,39%
2661,Clay,Compost,Temperate,65,Integrated Pest Management,Early Summer,Wheat,21C,Overdone,FarmGrow Inc.,Spring,133km,89%
2662,Loamy,Chemical,Arid,68,Chemical Control - Synthetic Pesticides,Late Spring,Carrot,32C,Well-Done,FarmGrow Inc.,Spring,133km,57%
2663,Sandy,Compost,Tropical,85,Biological Control - Predatory Insects,Autumn,Potato,21C,Medium-Rare,CropLife Solutions,Summer,134km,28%
2664,Loamy,Organic,Temperate,67,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,31C,Well-Done,CropLife Solutions,Summer,131km,41%
2665,Sandy,Organic,Temperate,61,Chemical Control - Synthetic Pesticides,Late Summer,Potato,20C,Medium,AgriSeeds Co.,Autumn,129km,79%
2666,Clay,Organic,Temperate,79,Chemical Control - Organic Pesticides,Early Spring,Tomato,33C,Medium-Well,CropLife Solutions,Winter,132km,45%
2667,Sandy,Organic,Temperate,78,Biological Control - Predatory Insects,Early Spring,Carrot,27C,Well-Done,CropLife Solutions,Autumn,131km,64%
2668,Clay,Chemical,Arid,80,Biological Control - Predatory Insects,Late Spring,Lettuce,33C,Medium-Well,CropLife Solutions,Summer,133km,83%
2669,Sandy,Chemical,Tropical,72,Biological Control - Predatory Insects,Autumn,Carrot,26C,Overdone,CropLife Solutions,Spring,134km,65%
2670,Saline,Compost,Tropical,82,Integrated Pest Management,Autumn,Lettuce,25C,Rare,CropLife Solutions,Autumn,132km,49%
2671,Sandy,Organic,Tropical,71,Integrated Pest Management,Late Spring,Corn,30C,Rare,CropLife Solutions,Autumn,129km,98%
2672,Saline,Chemical,Arid,83,Biological Control - Predatory Insects,Late Spring,Wheat,31C,Rare,AgriSeeds Co.,Autumn,130km,94%
