id,soil_type,fertilizer_type,climate,humidity_level,pest_disease_management,plant_time,crop_harvested,water_temperature,harvest_colour,seed_supplier,season,distance_to_retailer,harvest_yield
6489,Saline,Compost,Temperate,73,Chemical Control - Organic Pesticides,Late Summer,Carrot,27C,Medium-Rare,AgriSeeds Co.,Winter,131km,34%
6490,Clay,Chemical,Arid,64,Integrated Pest Management,Early Spring,Potato,24C,Medium-Well,FarmGrow Inc.,Summer,133km,65%
6491,Sandy,Organic,Tropical,61,Integrated Pest Management,Early Summer,Tomato,23C,Rare,GreenFields,Autumn,133km,31%
6492,Saline,Chemical,Tropical,76,Biological Control - Predatory Insects,Autumn,Potato,28C,Overdone,GreenFields,Spring,133km,47%
6493,Clay,Organic,Temperate,79,Integrated Pest Management,Autumn,Potato,22C,Overdone,FarmGrow Inc.,Winter,128km,71%
6494,Clay,Compost,Temperate,78,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,32C,Well-Done,AgriSeeds Co.,Winter,129km,51%
6495,Saline,Compost,Arid,73,Integrated Pest Management,Early Spring,Potato,27C,Medium-Rare,FarmGrow Inc.,Spring,132km,91%
6496,Saline,Compost,Temperate,61,Integrated Pest Management,Late Spring,Lettuce,22C,Medium-Well,CropLife Solutions,Autumn,129km,97%
6497,Clay,Organic,Temperate,75,Chemical Control - Organic Pesticides,Late Summer,Corn,21C,Medium-Well,CropLife Solutions,Spring,133km,97%
6498,Saline,Chemical,Temperate,69,Chemical Control - Organic Pesticides,Late Spring,Potato,26C,Well-Done,CropLife Solutions,Summer,133km,30%
6499,Sandy,Organic,Arid,60,Biological Control - Predatory Insects,Late Summer,Carrot,26C,Medium,CropLife Solutions,Autumn,129km,59%
6500,Sandy,Compost,Arid,65,Chemical Control - Synthetic Pesticides,Early Spring,Tomato,33C,Medium,FarmGrow Inc.,Autumn,130km,43%
6501,Loamy,Compost,Tropical,74,Integrated Pest Management,Late Spring,Corn,30C,Rare,AgriSeeds Co.,Spring,128km,81%
6502,Clay,Chemical,Temperate,63,Integrated Pest Management,Winter,Carrot,30C,Medium-Well,CropLife Solutions,Spring,129km,34%
6503,Sandy,Chemical,Arid,75,Biological Control - Predatory Insects,Winter,Wheat,31C,Well-Done,FarmGrow Inc.,Summer,129km,41%
6504,Clay,Compost,Tropical,76,Biological Control - Predatory Insects,Early Summer,Lettuce,26C,Medium,FarmGrow Inc.,Spring,129km,62%
6505,Saline,Compost,Temperate,67,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,32C,Well-Done,GreenFields,Winter,134km,56%
6506,Clay,Organic,Arid,70,Integrated Pest Management,Winter,Potato,32C,Medium,AgriSeeds Co.,Summer,128km,26%
6507,Sandy,Compost,Tropical,82,Integrated Pest Management,Early Summer,Lettuce,33C,Medium-Well,AgriSeeds Co.,Spring,134km,21%
6508,Loamy,Organic,Tropical,78,Chemical Control - Synthetic Pesticides,Winter,Wheat,26C,Medium-Rare,GreenFields,Summer,130km,86%
6509,Saline,Organic,Tropical,72,Chemical Control - Synthetic Pesticides,Early Summer,Potato,31C,Rare,CropLife Solutions,Spring,129km,94%
6510,Sandy,Chemical,Arid,77,Chemical Control - Synthetic Pesticides,Winter,Corn,23C,Overdone,GreenFields,Spring,132km,54%
6511,Clay,Compost,Arid,83,Biological Control - Predatory Insects,Autumn,Lettuce,21C,Medium,GreenFields,Winter,128km,70%
6512,Saline,Chemical,Temperate,84,Integrated Pest Management,Early Spring,Lettuce,20C,Well-Done,FarmGrow Inc.,Winter,132km,69%
6513,Saline,Compost,Temperate,67,Biological Control - Predatory Insects,Late Summer,Lettuce,33C,Medium-Well,FarmGrow Inc.,Winter,134km,62%
6514,Sandy,Chemical,Tropical,65,Biological Control - Predatory Insects,Early Spring,Potato,33C,Medium-Well,AgriSeeds Co.,Winter,134km,83%
6515,Saline,Compost,Arid,69,Integrated Pest Management,Autumn,Carrot,34C,Well-Done,CropLife Solutions,Autumn,132km,28%
6516,Sandy,Compost,Tropical,61,Integrated Pest Management,Autumn,Carrot,27C,Rare,CropLife Solutions,Spring,134km,75%
6517,Sandy,Compost,Arid,75,Biological Control - Predatory Insects,Winter,Corn,25C,Medium-Well,FarmGrow Inc.,Spring,132km,90%
6518,Sandy,Organic,Temperate,67,Integrated Pest Management,Early Summer,Potato,33C,Overdone,GreenFields,Autumn,133km,50%
6519,Clay,Compost,Tropical,69,Integrated Pest Management,Early Spring,Lettuce,24C,Rare,AgriSeeds Co.,Winter,134km,65%
6520,Saline,Organic,Tropical,71,Biological Control - Predatory Insects,Early Summer,Wheat,31C,Overdone,GreenFields,Summer,130km,55%
6521,Saline,Compost,Tropical,62,Chemical Control - Organic Pesticides,Late Spring,Carrot,29C,Well-Done,AgriSeeds Co.,Winter,131km,41%
6522,Loamy,Compost,Tropical,79,Integrated Pest Management,Early Spring,Potato,30C,Medium-Well,GreenFields,Spring,128km,87%
6523,Sandy,Organic,Arid,67,Integrated Pest Management,Autumn,Corn,25C,Medium-Rare,FarmGrow Inc.,Summer,129km,80%
6524,Saline,Chemical,Arid,78,Chemical Control - Synthetic Pesticides,Autumn,Tomato,33C,Medium,FarmGrow Inc.,Spring,130km,49%
6525,Saline,Compost,Tropical,69,Chemical Control - Synthetic Pesticides,Early Spring,Carrot,24C,Rare,AgriSeeds Co.,Summer,131km,47%
6526,Loamy,Organic,Tropical,75,Biological Control - Predatory Insects,Late Spring,Potato,34C,Rare,AgriSeeds Co.,Spring,131km,74%
6527,Saline,Chemical,Arid,85,Integrated Pest Management,Late Spring,Corn,34C,Overdone,CropLife Solutions,Spring,133km,87%
6528,Loamy,Compost,Temperate,75,Biological Control - Predatory Insects,Late Summer,Wheat,30C,Medium-Rare,FarmGrow Inc.,Autumn,128km,75%
6529,Sandy,Compost,Tropical,66,Biological Control - Predatory Insects,Late Spring,Tomato,30C,Rare,FarmGrow Inc.,Autumn,132km,29%
6530,Saline,Organic,Tropical,83,Chemical Control - Synthetic Pesticides,Early Spring,Potato,24C,Medium-Well,GreenFields,Autumn,134km,71%
6531,Sandy,Chemical,Temperate,70,Chemical Control - Organic Pesticides,Autumn,Lettuce,22C,Well-Done,GreenFields,Summer,128km,53%
6532,Clay,Compost,Arid,71,Integrated Pest Management,Autumn,Potato,26C,Medium-Well,CropLife Solutions,Autumn,131km,99%
6533,Saline,Organic,Tropical,78,Biological Control - Predatory Insects,Early Summer,Tomato,32C,Medium,AgriSeeds Co.,Spring,132km,78%
6534,Loamy,Compost,Tropical,63,Integrated Pest Management,Late Summer,Corn,23C,Medium-Rare,AgriSeeds Co.,Winter,131km,39%
6535,Loamy,Organic,Arid,81,Biological Control - Predatory Insects,Early Summer,Lettuce,23C,Medium-Rare,CropLife Solutions,Autumn,131km,79%
6536,Saline,Organic,Temperate,66,Biological Control - Predatory Insects,Autumn,Carrot,27C,Well-Done,GreenFields,Spring,130km,20%
6537,Loamy,Organic,Temperate,60,Chemical Control - Organic Pesticides,Autumn,Corn,33C,Medium-Well,CropLife Solutions,Summer,128km,93%
6538,Saline,Chemical,Tropical,72,Chemical Control - Organic Pesticides,Early Summer,Carrot,26C,Medium-Rare,FarmGrow Inc.,Spring,133km,66%
6539,Clay,Organic,Temperate,84,Biological Control - Predatory Insects,Early Summer,Potato,32C,Medium,FarmGrow Inc.,Spring,128km,23%
6540,Loamy,Organic,Tropical,71,Chemical Control - Organic Pesticides,Autumn,Potato,26C,Medium-Rare,GreenFields,Autumn,130km,82%
6541,Sandy,Organic,Temperate,83,Integrated Pest Management,Late Spring,Wheat,32C,Medium,AgriSeeds Co.,Spring,132km,52%
6542,Saline,Chemical,Tropical,79,Biological Control - Predatory Insects,Early Spring,Tomato,21C,Well-Done,AgriSeeds Co.,Spring,132km,58%
6543,Saline,Chemical,Arid,60,Chemical Control - Organic Pesticides,Late Spring,Potato,26C,Overdone,CropLife Solutions,Spring,130km,21%
6544,Loamy,Organic,Arid,73,Integrated Pest Management,Late Summer,Potato,31C,Overdone,AgriSeeds Co.,Winter,129km,20%
6545,Saline,Chemical,Arid,64,Chemical Control - Synthetic Pesticides,Autumn,Tomato,24C,Medium-Rare,FarmGrow Inc.,Spring,134km,76%
6546,Loamy,Organic,Tropical,80,Integrated Pest Management,Late Summer,Lettuce,29C,Overdone,CropLife Solutions,Winter,129km,61%
6547,Loamy,Compost,Temperate,66,Biological Control - Predatory Insects,Late Summer,Wheat,26C,Overdone,AgriSeeds Co.,Summer,131km,90%
6548,Clay,Chemical,Tropical,74,Chemical Control - Synthetic Pesticides,Late Spring,Corn,30C,Well-Done,GreenFields,Summer,129km,93%
6549,Clay,Chemical,Arid,80,Chemical Control - Synthetic Pesticides,Early Spring,Potato,33C,Medium-Well,FarmGrow Inc.,Summer,134km,40%
6550,Saline,Compost,Arid,80,Biological Control - Predatory Insects,Late Spring,Tomato,30C,Medium-Well,FarmGrow Inc.,Summer,134km,33%
6551,Clay,Compost,Temperate,63,Biological Control - Predatory Insects,Winter,Tomato,34C,Overdone,GreenFields,Summer,134km,88%
6552,Clay,Organic,Temperate,73,Chemical Control - Synthetic Pesticides,Winter,Carrot,20C,Overdone,CropLife Solutions,Autumn,134km,79%
6553,Loamy,Organic,Tropical,77,Integrated Pest Management,Late Spring,Corn,30C,Well-Done,AgriSeeds Co.,Winter,131km,35%
6554,Loamy,Chemical,Tropical,61,Biological Control - Predatory Insects,Winter,Wheat,21C,Rare,FarmGrow Inc.,Spring,133km,41%
6555,Clay,Compost,Tropical,85,Chemical Control - Synthetic Pesticides,Early Spring,Corn,23C,Medium-Well,CropLife Solutions,Winter,128km,93%
6556,Saline,Compost,Tropical,67,Chemical Control - Synthetic Pesticides,Winter,Corn,33C,Well-Done,FarmGrow Inc.,Autumn,132km,48%
6557,Clay,Compost,Tropical,62,Biological Control - Predatory Insects,Late Summer,Lettuce,33C,Medium-Rare,AgriSeeds Co.,Spring,131km,50%
6558,Loamy,Organic,Tropical,80,Chemical Control - Organic Pesticides,Autumn,Corn,20C,Medium-Rare,GreenFields,Summer,129km,24%
6559,Clay,Organic,Temperate,82,Chemical Control - Synthetic Pesticides,Autumn,Corn,23C,Medium-Well,AgriSeeds Co.,Summer,130km,60%
6560,Loamy,Compost,Arid,72,Chemical Control - Organic Pesticides,Early Summer,Potato,26C,Rare,GreenFields,Winter,128km,84%
6561,Saline,Chemical,Temperate,68,Integrated Pest Management,Winter,Tomato,26C,Rare,CropLife Solutions,Autumn,128km,80%
6562,Sandy,Organic,Tropical,73,Chemical Control - Organic Pesticides,Winter,Potato,27C,Overdone,FarmGrow Inc.,Autumn,130km,56%
6563,Loamy,Compost,Tropical,73,Chemical Control - Organic Pesticides,Early Summer,Lettuce,27C,Overdone,GreenFields,Autumn,132km,55%
6564,Saline,Chemical,Arid,61,Biological Control - Predatory Insects,Early Summer,Wheat,30C,Medium-Well,GreenFields,Spring,132km,53%
6565,Saline,Chemical,Arid,82,Biological Control - Predatory Insects,Late Summer,Tomato,21C,Medium,FarmGrow Inc.,Winter,134km,100%
6566,Sandy,Compost,Arid,68,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,25C,Medium-Rare,CropLife Solutions,Autumn,132km,22%
6567,Sandy,Compost,Arid,80,Chemical Control - Synthetic Pesticides,Winter,Corn,25C,Medium,GreenFields,Winter,128km,69%
6568,Saline,Chemical,Temperate,77,Biological Control - Predatory Insects,Late Spring,Carrot,21C,Medium-Well,FarmGrow Inc.,Spring,131km,23%
6569,Clay,Organic,Arid,67,Chemical Control - Organic Pesticides,Early Summer,Potato,28C,Medium,CropLife Solutions,Winter,131km,87%
6570,Sandy,Chemical,Arid,76,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,20C,Medium-Rare,FarmGrow Inc.,Autumn,129km,38%
6571,Loamy,Organic,Temperate,60,Biological Control - Predatory Insects,Early Summer,Tomato,26C,Overdone,GreenFields,Autumn,128km,82%
6572,Saline,Chemical,Arid,63,Chemical Control - Organic Pesticides,Early Spring,Corn,33C,Medium,FarmGrow Inc.,Summer,132km,55%
6573,Clay,Organic,Tropical,67,Biological Control - Predatory Insects,Late Spring,Tomato,24C,Medium,CropLife Solutions,Spring,134km,62%
6574,Saline,Compost,Tropical,80,Integrated Pest Management,Late Summer,Lettuce,32C,Well-Done,AgriSeeds Co.,Autumn,134km,28%
6575,Sandy,Chemical,Tropical,65,Chemical Control - Organic Pesticides,Late Spring,Wheat,30C,Overdone,CropLife Solutions,Autumn,132km,57%
6576,Loamy,Chemical,Temperate,82,Integrated Pest Management,Autumn,Wheat,33C,Medium-Rare,AgriSeeds Co.,Autumn,129km,93%
6577,Saline,Chemical,Temperate,63,Integrated Pest Management,Winter,Carrot,30C,Medium,FarmGrow Inc.,Spring,130km,75%
6578,Loamy,Organic,Arid,65,Chemical Control - Organic Pesticides,Early Spring,Lettuce,30C,Medium-Rare,AgriSeeds Co.,Summer,133km,86%
6579,Clay,Chemical,Tropical,77,Biological Control - Predatory Insects,Early Spring,Wheat,27C,Overdone,CropLife Solutions,Winter,132km,89%
6580,Saline,Chemical,Tropical,68,Chemical Control - Organic Pesticides,Late Summer,Corn,28C,Medium-Well,AgriSeeds Co.,Autumn,131km,59%
6581,Saline,Chemical,Arid,65,Biological Control - Predatory Insects,Early Summer,Corn,26C,Well-Done,FarmGrow Inc.,Summer,131km,45%
6582,Loamy,Organic,Arid,84,Biological Control - Predatory Insects,Early Spring,Corn,22C,Medium-Rare,AgriSeeds Co.,Autumn,130km,36%
6583,Clay,Chemical,Arid,67,Chemical Control - Organic Pesticides,Late Summer,Lettuce,32C,Overdone,CropLife Solutions,Winter,128km,80%
6584,Loamy,Compost,Tropical,68,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,34C,Overdone,AgriSeeds Co.,Winter,128km,76%
6585,Sandy,Compost,Arid,77,Integrated Pest Management,Autumn,Wheat,32C,Well-Done,GreenFields,Autumn,133km,20%
6586,Clay,Chemical,Arid,69,Chemical Control - Synthetic Pesticides,Early Summer,Lettuce,20C,Well-Done,GreenFields,Spring,132km,56%
6587,Clay,Compost,Arid,79,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,29C,Medium-Rare,FarmGrow Inc.,Summer,133km,23%
6588,Clay,Organic,Arid,69,Biological Control - Predatory Insects,Winter,Tomato,24C,Medium-Rare,GreenFields,Autumn,134km,64%
6589,Saline,Compost,Arid,85,Chemical Control - Synthetic Pesticides,Late Spring,Corn,29C,Medium-Well,GreenFields,Summer,133km,89%
6590,Loamy,Organic,Tropical,73,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,32C,Medium-Rare,CropLife Solutions,Winter,134km,87%
6591,Clay,Compost,Tropical,81,Integrated Pest Management,Late Spring,Corn,21C,Medium-Rare,AgriSeeds Co.,Autumn,128km,69%
6592,Saline,Compost,Arid,82,Chemical Control - Synthetic Pesticides,Winter,Potato,29C,Medium,AgriSeeds Co.,Winter,133km,68%
6593,Loamy,Compost,Tropical,80,Biological Control - Predatory Insects,Early Summer,Carrot,22C,Medium,GreenFields,Spring,130km,89%
6594,Saline,Compost,Temperate,67,Chemical Control - Synthetic Pesticides,Late Summer,Potato,27C,Well-Done,CropLife Solutions,Summer,133km,85%
6595,Sandy,Compost,Arid,64,Chemical Control - Synthetic Pesticides,Autumn,Carrot,29C,Medium-Well,CropLife Solutions,Summer,130km,71%
6596,Saline,Organic,Tropical,70,Biological Control - Predatory Insects,Autumn,Carrot,26C,Overdone,AgriSeeds Co.,Spring,128km,20%
6597,Clay,Chemical,Arid,85,Chemical Control - Organic Pesticides,Winter,Lettuce,21C,Medium,CropLife Solutions,Summer,134km,87%
6598,Saline,Organic,Temperate,61,Biological Control - Predatory Insects,Early Spring,Potato,21C,Overdone,GreenFields,Summer,134km,39%
6599,Loamy,Chemical,Temperate,71,Integrated Pest Management,Early Spring,Carrot,28C,Medium-Rare,GreenFields,Autumn,128km,27%
6600,Sandy,Organic,Temperate,82,Chemical Control - Synthetic Pesticides,Late Spring,Tomato,34C,Medium-Well,FarmGrow Inc.,Summer,129km,49%
6601,Loamy,Organic,Temperate,66,Chemical Control - Synthetic Pesticides,Late Summer,Tomato,31C,Overdone,FarmGrow Inc.,Winter,129km,83%
6602,Loamy,Chemical,Temperate,85,Chemical Control - Synthetic Pesticides,Late Spring,Lettuce,25C,Medium-Rare,GreenFields,Winter,133km,96%
6603,Saline,Compost,Arid,75,Integrated Pest Management,Late Spring,Wheat,27C,Medium-Well,FarmGrow Inc.,Summer,129km,89%
6604,Sandy,Chemical,Tropical,69,Chemical Control - Synthetic Pesticides,Winter,Potato,25C,Overdone,CropLife Solutions,Autumn,131km,97%
6605,Saline,Organic,Temperate,71,Chemical Control - Synthetic Pesticides,Late Summer,Lettuce,29C,Well-Done,CropLife Solutions,Autumn,134km,86%
6606,Saline,Compost,Temperate,71,Integrated Pest Management,Autumn,Wheat,27C,Medium,FarmGrow Inc.,Winter,134km,62%
6607,Saline,Chemical,Arid,62,Chemical Control - Synthetic Pesticides,Late Summer,Corn,29C,Medium-Well,AgriSeeds Co.,Spring,131km,51%
6608,Loamy,Compost,Arid,80,Biological Control - Predatory Insects,Early Spring,Carrot,28C,Medium,FarmGrow Inc.,Summer,129km,54%
6609,Sandy,Chemical,Arid,77,Chemical Control - Organic Pesticides,Late Spring,Potato,24C,Medium-Rare,AgriSeeds Co.,Summer,134km,77%
6610,Loamy,Organic,Tropical,66,Integrated Pest Management,Late Summer,Carrot,27C,Medium-Well,CropLife Solutions,Winter,133km,63%
6611,Loamy,Compost,Temperate,63,Chemical Control - Organic Pesticides,Winter,Corn,26C,Medium-Well,GreenFields,Autumn,132km,82%
6612,Sandy,Chemical,Temperate,64,Biological Control - Predatory Insects,Early Summer,Carrot,21C,Medium,GreenFields,Summer,129km,88%
6613,Sandy,Chemical,Tropical,79,Chemical Control - Organic Pesticides,Late Summer,Lettuce,32C,Medium-Well,FarmGrow Inc.,Summer,133km,48%
6614,Clay,Compost,Temperate,80,Biological Control - Predatory Insects,Early Summer,Lettuce,24C,Medium,GreenFields,Spring,131km,60%
6615,Loamy,Organic,Temperate,64,Integrated Pest Management,Early Summer,Potato,34C,Medium-Well,FarmGrow Inc.,Spring,132km,58%
6616,Sandy,Compost,Tropical,66,Integrated Pest Management,Early Summer,Tomato,30C,Overdone,FarmGrow Inc.,Summer,132km,52%
6617,Clay,Chemical,Tropical,61,Chemical Control - Organic Pesticides,Early Summer,Tomato,25C,Overdone,FarmGrow Inc.,Autumn,133km,82%
6618,Saline,Organic,Temperate,67,Biological Control - Predatory Insects,Early Summer,Potato,25C,Medium-Rare,AgriSeeds Co.,Spring,128km,48%
6619,Loamy,Chemical,Temperate,85,Biological Control - Predatory Insects,Early Summer,Corn,27C,Medium-Rare,FarmGrow Inc.,Spring,130km,67%
6620,Loamy,Chemical,Arid,85,Chemical Control - Synthetic Pesticides,Early Spring,Corn,25C,Medium-Rare,GreenFields,Autumn,133km,64%
6621,Saline,Compost,Temperate,61,Biological Control - Predatory Insects,Early Spring,Wheat,25C,Overdone,AgriSeeds Co.,Summer,132km,70%
6622,Clay,Compost,Temperate,60,Integrated Pest Management,Late Summer,Corn,29C,Overdone,FarmGrow Inc.,Autumn,129km,63%
6623,Saline,Chemical,Arid,61,Chemical Control - Synthetic Pesticides,Late Spring,Wheat,34C,Medium,CropLife Solutions,Spring,129km,28%
6624,Loamy,Organic,Temperate,74,Chemical Control - Synthetic Pesticides,Early Spring,Potato,33C,Medium-Well,AgriSeeds Co.,Winter,130km,74%
6625,Loamy,Compost,Arid,60,Biological Control - Predatory Insects,Late Spring,Potato,21C,Well-Done,GreenFields,Summer,129km,26%
6626,Saline,Organic,Temperate,79,Integrated Pest Management,Late Summer,Carrot,29C,Rare,CropLife Solutions,Winter,131km,26%
6627,Sandy,Compost,Temperate,72,Integrated Pest Management,Winter,Carrot,20C,Overdone,CropLife Solutions,Winter,130km,99%
6628,Saline,Compost,Temperate,77,Chemical Control - Synthetic Pesticides,Autumn,Potato,20C,Well-Done,FarmGrow Inc.,Spring,129km,97%
6629,Loamy,Compost,Arid,77,Integrated Pest Management,Late Spring,Carrot,22C,Medium,AgriSeeds Co.,Spring,133km,87%
6630,Loamy,Chemical,Tropical,62,Chemical Control - Synthetic Pesticides,Autumn,Tomato,22C,Rare,GreenFields,Spring,132km,29%
6631,Clay,Organic,Tropical,72,Integrated Pest Management,Winter,Tomato,24C,Medium-Well,GreenFields,Summer,130km,57%
6632,Clay,Compost,Tropical,81,Chemical Control - Organic Pesticides,Autumn,Lettuce,24C,Overdone,AgriSeeds Co.,Autumn,131km,32%
6633,Loamy,Chemical,Arid,68,Chemical Control - Synthetic Pesticides,Winter,Potato,32C,Well-Done,CropLife Solutions,Winter,132km,79%
6634,Loamy,Compost,Tropical,83,Chemical Control - Synthetic Pesticides,Early Summer,Carrot,30C,Medium-Rare,GreenFields,Autumn,131km,71%
6635,Saline,Organic,Tropical,77,Chemical Control - Synthetic Pesticides,Autumn,Lettuce,23C,Overdone,GreenFields,Winter,134km,23%
6636,Saline,Chemical,Arid,66,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,28C,Rare,FarmGrow Inc.,Summer,128km,56%
6637,Sandy,Chemical,Temperate,66,Chemical Control - Synthetic Pesticides,Winter,Carrot,29C,Well-Done,FarmGrow Inc.,Winter,129km,35%
6638,Saline,Compost,Tropical,72,Chemical Control - Synthetic Pesticides,Early Spring,Corn,26C,Well-Done,FarmGrow Inc.,Autumn,131km,91%
6639,Loamy,Compost,Temperate,68,Integrated Pest Management,Late Summer,Carrot,32C,Rare,CropLife Solutions,Autumn,128km,39%
6640,Sandy,Chemical,Arid,61,Integrated Pest Management,Late Spring,Lettuce,32C,Medium,AgriSeeds Co.,Autumn,131km,78%
6641,Saline,Compost,Arid,66,Chemical Control - Synthetic Pesticides,Early Spring,Wheat,23C,Medium-Well,FarmGrow Inc.,Winter,131km,23%
6642,Sandy,Organic,Arid,77,Biological Control - Predatory Insects,Winter,Potato,27C,Medium-Well,CropLife Solutions,Autumn,128km,58%
6643,Clay,Organic,Arid,82,Integrated Pest Management,Late Spring,Lettuce,26C,Well-Done,GreenFields,Summer,134km,92%
6644,Loamy,Organic,Tropical,72,Biological Control - Predatory Insects,Early Spring,Tomato,24C,Well-Done,AgriSeeds Co.,Winter,131km,46%
6645,Clay,Chemical,Arid,72,Chemical Control - Organic Pesticides,Late Spring,Lettuce,33C,Medium-Well,CropLife Solutions,Autumn,134km,42%
6646,Loamy,Compost,Temperate,69,Integrated Pest Management,Late Spring,Potato,28C,Rare,CropLife Solutions,Spring,128km,32%
6647,Sandy,Organic,Arid,79,Chemical Control - Organic Pesticides,Autumn,Tomato,29C,Overdone,FarmGrow Inc.,Autumn,134km,55%
6648,Sandy,Compost,Tropical,80,Chemical Control - Synthetic Pesticides,Early Summer,Potato,25C,Rare,FarmGrow Inc.,Summer,128km,95%
6649,Sandy,Chemical,Temperate,77,Chemical Control - Organic Pesticides,Late Summer,Tomato,26C,Medium-Rare,AgriSeeds Co.,Summer,129km,33%
6650,Clay,Organic,Temperate,65,Chemical Control - Organic Pesticides,Autumn,Carrot,31C,Well-Done,GreenFields,Winter,132km,37%
6651,Loamy,Compost,Temperate,78,Chemical Control - Synthetic Pesticides,Early Summer,Tomato,23C,Rare,FarmGrow Inc.,Summer,128km,42%
6652,Clay,Organic,Arid,70,Chemical Control - Organic Pesticides,Late Spring,Potato,24C,Overdone,FarmGrow Inc.,Summer,131km,86%
6653,Clay,Compost,Tropical,72,Chemical Control - Synthetic Pesticides,Winter,Corn,22C,Overdone,AgriSeeds Co.,Summer,133km,21%
6654,Sandy,Organic,Tropical,63,Integrated Pest Management,Early Spring,Tomato,21C,Medium-Rare,FarmGrow Inc.,Autumn,131km,26%
6655,Clay,Chemical,Arid,85,Chemical Control - Synthetic Pesticides,Autumn,Wheat,30C,Rare,AgriSeeds Co.,Autumn,132km,31%
6656,Sandy,Compost,Tropical,66,Chemical Control - Organic Pesticides,Late Summer,Corn,34C,Medium-Rare,CropLife Solutions,Autumn,129km,94%
6657,Saline,Compost,Arid,71,Biological Control - Predatory Insects,Early Spring,Tomato,34C,Medium-Well,CropLife Solutions,Summer,131km,75%
6658,Sandy,Organic,Temperate,74,Integrated Pest Management,Early Summer,Corn,26C,Overdone,FarmGrow Inc.,Spring,129km,55%
6659,Saline,Compost,Temperate,80,Chemical Control - Organic Pesticides,Winter,Potato,32C,Medium,GreenFields,Spring,134km,100%
6660,Loamy,Compost,Temperate,66,Chemical Control - Organic Pesticides,Early Spring,Carrot,24C,Rare,FarmGrow Inc.,Spring,133km,70%
6661,Loamy,Organic,Temperate,67,Chemical Control - Synthetic Pesticides,Late Summer,Lettuce,34C,Medium-Well,CropLife Solutions,Winter,128km,38%
6662,Clay,Compost,Temperate,83,Chemical Control - Organic Pesticides,Early Summer,Tomato,29C,Medium-Rare,FarmGrow Inc.,Winter,128km,92%
6663,Clay,Organic,Temperate,68,Chemical Control - Organic Pesticides,Early Summer,Lettuce,22C,Medium-Rare,FarmGrow Inc.,Summer,130km,50%
6664,Sandy,Compost,Temperate,73,Integrated Pest Management,Autumn,Potato,28C,Overdone,GreenFields,Spring,133km,100%
6665,Sandy,Compost,Tropical,65,Chemical Control - Organic Pesticides,Early Summer,Tomato,28C,Medium-Well,CropLife Solutions,Spring,131km,90%
6666,Saline,Organic,Temperate,60,Biological Control - Predatory Insects,Late Spring,Corn,24C,Overdone,CropLife Solutions,Summer,133km,69%
6667,Clay,Chemical,Arid,71,Chemical Control - Synthetic Pesticides,Late Summer,Wheat,34C,Medium-Rare,AgriSeeds Co.,Summer,130km,36%
6668,Loamy,Chemical,Tropical,83,Integrated Pest Management,Early Summer,Corn,29C,Medium,AgriSeeds Co.,Spring,132km,22%
6669,Loamy,Chemical,Temperate,69,Integrated Pest Management,Winter,Wheat,29C,Medium-Well,GreenFields,Spring,128km,73%
6670,Saline,Chemical,Arid,61,Integrated Pest Management,Late Spring,Lettuce,20C,Medium-Rare,CropLife Solutions,Spring,128km,32%
6671,Sandy,Chemical,Tropical,72,Chemical Control - Organic Pesticides,Late Summer,Corn,23C,Rare,AgriSeeds Co.,Spring,133km,72%
6672,Loamy,Organic,Tropical,69,Biological Control - Predatory Insects,Autumn,Corn,25C,Rare,FarmGrow Inc.,Spring,128km,32%
6673,Saline,Organic,Arid,63,Chemical Control - Organic Pesticides,Early Spring,Tomato,27C,Overdone,FarmGrow Inc.,Winter,133km,48%
6674,Sandy,Compost,Temperate,70,Integrated Pest Management,Early Spring,Carrot,25C,Medium,GreenFields,Spring,131km,74%
6675,Saline,Chemical,Temperate,83,Chemical Control - Synthetic Pesticides,Winter,Lettuce,24C,Rare,AgriSeeds Co.,Spring,129km,96%
6676,Sandy,Organic,Arid,74,Chemical Control - Synthetic Pesticides,Late Summer,Carrot,31C,Rare,CropLife Solutions,Autumn,129km,22%
6677,Loamy,Chemical,Tropical,72,Chemical Control - Organic Pesticides,Winter,Wheat,32C,Medium,GreenFields,Spring,134km,91%
6678,Saline,Compost,Tropical,80,Integrated Pest Management,Early Summer,Corn,33C,Medium,GreenFields,Summer,131km,89%
6679,Sandy,Compost,Temperate,72,Chemical Control - Organic Pesticides,Winter,Carrot,21C,Overdone,AgriSeeds Co.,Spring,129km,35%
6680,Loamy,Compost,Tropical,62,Chemical Control - Organic Pesticides,Autumn,Carrot,20C,Well-Done,GreenFields,Winter,133km,32%
6681,Sandy,Compost,Temperate,64,Integrated Pest Management,Winter,Potato,22C,Medium,AgriSeeds Co.,Autumn,131km,35%
6682,Sandy,Compost,Tropical,82,Biological Control - Predatory Insects,Winter,Tomato,21C,Rare,GreenFields,Summer,129km,70%
